data/rollernet/rollernet_extractVertices_34.txt,40,163549,9976,,5459,,6494
data/rollernet/rollernet_extractVertices_83.txt,40,179795,9871,,5226,,5642
data/rollernet/rollernet_extractVertices_71.txt,40,166453,9848,,5162,,5395
data/rollernet/rollernet_extractVertices_45.txt,40,181357,9974,,5304,,5808
data/rollernet/rollernet_extractVertices_3.txt,40,176177,9871,,5205,,5617
data/rollernet/rollernet_extractVertices_76.txt,40,162841,9939,,5069,,5323
data/rollernet/rollernet_extractVertices_80.txt,40,157222,9976,,4896,,5114
data/rollernet/rollernet_extractVertices_95.txt,40,173853,9974,,5183,,5715
data/rollernet/rollernet_extractVertices_37.txt,40,150925,9976,,4688,,4990
data/rollernet/rollernet_extractVertices_44.txt,40,181186,9901,,5327,,5738
data/rollernet/rollernet_extractVertices_98.txt,40,162633,9976,,4965,,5313
data/rollernet/rollernet_extractVertices_52.txt,40,182807,9976,,5348,,5759
data/rollernet/rollernet_extractVertices_79.txt,40,160351,9903,,4938,,5292
data/rollernet/rollernet_extractVertices_30.txt,40,171565,9976,,5097,,5488
data/rollernet/rollernet_extractVertices_43.txt,40,169309,9903,,5212,,5487
data/rollernet/rollernet_extractVertices_46.txt,40,163149,9976,,5012,,5360
data/rollernet/rollernet_extractVertices_9.txt,40,170483,9903,,5107,,5505
data/rollernet/rollernet_extractVertices_40.txt,40,170123,9976,,5095,,5488
data/rollernet/rollernet_extractVertices_67.txt,40,185576,9871,,5444,,5889
data/rollernet/rollernet_extractVertices_25.txt,40,163172,9777,,5032,,5317
data/rollernet/rollernet_extractVertices_90.txt,40,161028,9848,,4940,,5280
data/rollernet/rollernet_extractVertices_99.txt,40,153023,9903,,4807,,5152
data/rollernet/rollernet_extractVertices_89.txt,40,167153,9976,,5042,,5481
data/rollernet/rollernet_extractVertices_88.txt,40,153774,9976,,4767,,5234
data/rollernet/rollernet_extractVertices_10.txt,40,159191,9937,,4891,,5235
data/rollernet/rollernet_extractVertices_38.txt,40,160599,9900,,4924,,5294
data/rollernet/rollernet_extractVertices_26.txt,40,165393,9844,,4991,,5345
data/rollernet/rollernet_extractVertices_54.txt,40,160011,9976,,4933,,5293
data/rollernet/rollernet_extractVertices_11.txt,40,163995,9777,,4978,,5348
data/rollernet/rollernet_extractVertices_59.txt,40,154292,9976,,4783,,5109
data/rollernet/rollernet_extractVertices_84.txt,40,174278,9974,,5164,,5568
data/rollernet/rollernet_extractVertices_39.txt,40,182391,9722,,5441,,5861
data/rollernet/rollernet_extractVertices_41.txt,40,170376,9903,,5087,,5498
data/rollernet/rollernet_extractVertices_1.txt,40,170466,9871,,5176,,5478
data/rollernet/rollernet_extractVertices_42.txt,40,156665,9974,,4818,,5129
data/rollernet/rollernet_extractVertices_62.txt,40,157512,9976,,4819,,5188
data/rollernet/rollernet_extractVertices_49.txt,40,167463,9939,,5023,,5478
data/rollernet/rollernet_extractVertices_33.txt,40,155925,9976,,4924,,5244
data/rollernet/rollernet_extractVertices_8.txt,40,165228,9781,,5028,,5389
data/rollernet/rollernet_extractVertices_66.txt,40,167996,9903,,5052,,5416
data/rollernet/rollernet_extractVertices_2.txt,40,165304,9859,,5020,,5450
data/rollernet/rollernet_extractVertices_74.txt,40,164126,9974,,5080,,5483
data/rollernet/rollernet_extractVertices_96.txt,40,169780,9976,,5081,,5510
data/rollernet/rollernet_extractVertices_14.txt,40,153823,9939,,4787,,5095
data/rollernet/rollernet_extractVertices_35.txt,40,173357,9861,,5159,,5515
data/rollernet/rollernet_extractVertices_28.txt,40,185178,9976,,5386,,5790
data/rollernet/rollernet_extractVertices_55.txt,40,144078,9974,,4611,,4941
data/rollernet/rollernet_extractVertices_63.txt,40,181487,9976,,5345,,5756
data/rollernet/rollernet_extractVertices_51.txt,40,166454,9974,,5032,,5385
data/rollernet/rollernet_extractVertices_72.txt,40,153979,9939,,4834,,5208
data/rollernet/rollernet_extractVertices_32.txt,40,152601,9976,,4735,,5123
data/rollernet/rollernet_extractVertices_20.txt,40,170107,9974,,5079,,5434
data/rollernet/rollernet_extractVertices_91.txt,40,161791,9903,,4998,,5338
data/rollernet/rollernet_extractVertices_7.txt,40,154536,9901,,4841,,5149
data/rollernet/rollernet_extractVertices_29.txt,40,177790,9903,,5299,,5724
data/rollernet/rollernet_extractVertices_22.txt,40,163063,9871,,4960,,5304
data/rollernet/rollernet_extractVertices_18.txt,40,165513,9871,,5034,,5424
data/rollernet/rollernet_extractVertices_97.txt,40,156383,9976,,4853,,5206
data/rollernet/rollernet_extractVertices_58.txt,40,152802,9976,,4755,,5087
data/rollernet/rollernet_extractVertices_50.txt,40,137589,9976,,4535,,4822
data/rollernet/rollernet_extractVertices_85.txt,40,181829,9976,,5273,,5688
data/rollernet/rollernet_extractVertices_78.txt,40,164605,9793,,5008,,5339
data/rollernet/rollernet_extractVertices_31.txt,40,184452,9976,,5463,,5787
data/rollernet/rollernet_extractVertices_64.txt,40,170101,9846,,5208,,5511
data/rollernet/rollernet_extractVertices_53.txt,40,169817,9903,,5181,,5500
data/rollernet/rollernet_extractVertices_93.txt,40,152435,9974,,4790,,5114
data/rollernet/rollernet_extractVertices_48.txt,40,168220,9687,,5089,,5431
data/rollernet/rollernet_extractVertices_27.txt,40,161879,9869,,4989,,5344
data/rollernet/rollernet_extractVertices_21.txt,40,167864,9976,,5133,,5454
data/rollernet/rollernet_extractVertices_57.txt,40,170778,9848,,5170,,5514
data/rollernet/rollernet_extractVertices_60.txt,40,165838,9846,,5083,,5405
data/rollernet/rollernet_extractVertices_82.txt,40,165146,9939,,5023,,5419
data/rollernet/rollernet_extractVertices_24.txt,40,149178,9976,,4704,,5063
data/rollernet/rollernet_extractVertices_68.txt,40,181182,9844,,5310,,5692
data/rollernet/rollernet_extractVertices_5.txt,40,177966,9848,,5270,,5712
data/rollernet/rollernet_extractVertices_81.txt,40,176402,9871,,5222,,5628
data/rollernet/rollernet_extractVertices_94.txt,40,178300,9974,,5297,,5706
data/rollernet/rollernet_extractVertices_65.txt,40,175479,9771,,5208,,5568
data/rollernet/rollernet_extractVertices_12.txt,40,164914,9775,,5031,,5357
data/rollernet/rollernet_extractVertices_70.txt,40,158047,9976,,4835,,5175
data/rollernet/rollernet_extractVertices_6.txt,40,162999,9936,,5001,,5381
data/rollernet/rollernet_extractVertices_61.txt,40,160921,9937,,4883,,5261
data/rollernet/rollernet_extractVertices_0.txt,40,171575,9871,,5129,,5522
data/rollernet/rollernet_extractVertices_13.txt,40,160984,9848,,4966,,5338
data/rollernet/rollernet_extractVertices_23.txt,40,159792,9869,,4968,,5233
data/rollernet/rollernet_extractVertices_56.txt,40,154966,9903,,4861,,5119
data/rollernet/rollernet_extractVertices_17.txt,40,180210,9939,,5242,,5676
data/rollernet/rollernet_extractVertices_92.txt,40,170558,9871,,5143,,5491
data/rollernet/rollernet_extractVertices_75.txt,40,172051,9848,,5140,,5558
data/rollernet/rollernet_extractVertices_15.txt,40,165156,9976,,4995,,5342
data/rollernet/rollernet_extractVertices_36.txt,40,177564,9848,,5291,,5716
data/rollernet/rollernet_extractVertices_87.txt,40,159376,9974,,4888,,5207
data/rollernet/rollernet_extractVertices_77.txt,40,149196,9976,,4698,,5015
data/rollernet/rollernet_extractVertices_73.txt,40,184491,9771,,5380,,5811
data/rollernet/rollernet_extractVertices_4.txt,40,155296,9901,,4840,,5167
data/rollernet/rollernet_extractVertices_69.txt,40,147984,9976,,4685,,4993
data/rollernet/rollernet_extractVertices_47.txt,40,166825,9861,,5033,,5526
data/rollernet/rollernet_extractVertices_16.txt,40,158356,9974,,4998,,5275
data/rollernet/rollernet_extractVertices_86.txt,40,149790,9976,,4785,,5043
data/rollernet/rollernet_extractVertices_19.txt,40,164574,9976,,5020,,5518
data/rollernet/rollernet_extractVertices_175.txt,50,252683,9976,,12363,,14140
data/rollernet/rollernet_extractVertices_148.txt,50,249464,9976,,12351,,13898
data/rollernet/rollernet_extractVertices_132.txt,50,259607,9901,,12666,,14421
data/rollernet/rollernet_extractVertices_130.txt,50,261825,9939,,12452,,14496
data/rollernet/rollernet_extractVertices_101.txt,50,260724,9936,,12480,,14239
data/rollernet/rollernet_extractVertices_155.txt,50,262103,9976,,12614,,14383
data/rollernet/rollernet_extractVertices_112.txt,50,259638,9974,,12544,,14294
data/rollernet/rollernet_extractVertices_116.txt,50,261031,9976,,12478,,14438
data/rollernet/rollernet_extractVertices_163.txt,50,250572,9903,,12225,,14049
data/rollernet/rollernet_extractVertices_198.txt,50,256729,9903,,12670,,14395
data/rollernet/rollernet_extractVertices_151.txt,50,249430,9939,,12328,,13830
data/rollernet/rollernet_extractVertices_171.txt,50,268475,9903,,12886,,14722
data/rollernet/rollernet_extractVertices_199.txt,50,260327,9976,,12627,,14342
data/rollernet/rollernet_extractVertices_105.txt,50,258887,9976,,12557,,14335
data/rollernet/rollernet_extractVertices_137.txt,50,253020,9871,,12481,,14198
data/rollernet/rollernet_extractVertices_191.txt,50,261792,9974,,12655,,14373
data/rollernet/rollernet_extractVertices_138.txt,50,253803,9976,,12504,,14139
data/rollernet/rollernet_extractVertices_108.txt,50,263105,9869,,12617,,14691
data/rollernet/rollernet_extractVertices_146.txt,50,288293,9871,,13271,,15310
data/rollernet/rollernet_extractVertices_118.txt,50,250297,9976,,12288,,14038
data/rollernet/rollernet_extractVertices_144.txt,50,263973,9869,,12679,,14544
data/rollernet/rollernet_extractVertices_124.txt,50,252700,9939,,12313,,14059
data/rollernet/rollernet_extractVertices_162.txt,50,260782,9848,,12617,,14365
data/rollernet/rollernet_extractVertices_176.txt,50,252151,9974,,12336,,14165
data/rollernet/rollernet_extractVertices_161.txt,50,258168,9976,,12510,,14310
data/rollernet/rollernet_extractVertices_164.txt,50,271837,9903,,12754,,14649
data/rollernet/rollernet_extractVertices_166.txt,50,282221,9903,,13153,,15146
data/rollernet/rollernet_extractVertices_115.txt,50,262908,9903,,12579,,14449
data/rollernet/rollernet_extractVertices_172.txt,50,252573,9974,,12433,,14131
data/rollernet/rollernet_extractVertices_123.txt,50,278145,9871,,12891,,15087
data/rollernet/rollernet_extractVertices_139.txt,50,263033,9976,,12637,,14476
data/rollernet/rollernet_extractVertices_197.txt,50,262760,9974,,12666,,14503
data/rollernet/rollernet_extractVertices_160.txt,50,270919,9901,,12924,,14754
data/rollernet/rollernet_extractVertices_113.txt,50,267398,9976,,12642,,14525
data/rollernet/rollernet_extractVertices_136.txt,50,279445,9976,,13003,,15136
data/rollernet/rollernet_extractVertices_149.txt,50,265853,9939,,12809,,14658
data/rollernet/rollernet_extractVertices_189.txt,50,261383,9974,,12535,,14534
data/rollernet/rollernet_extractVertices_104.txt,50,251775,9939,,12540,,14156
data/rollernet/rollernet_extractVertices_195.txt,50,275064,9976,,12888,,14700
data/rollernet/rollernet_extractVertices_188.txt,50,253316,9976,,12404,,14100
data/rollernet/rollernet_extractVertices_183.txt,50,268481,9976,,12773,,14619
data/rollernet/rollernet_extractVertices_165.txt,50,268201,9974,,12902,,14623
data/rollernet/rollernet_extractVertices_185.txt,50,268652,9976,,12723,,14616
data/rollernet/rollernet_extractVertices_196.txt,50,268788,9939,,12810,,14651
data/rollernet/rollernet_extractVertices_145.txt,50,263182,9861,,12782,,14659
data/rollernet/rollernet_extractVertices_168.txt,50,260123,9974,,12647,,14407
data/rollernet/rollernet_extractVertices_187.txt,50,254283,9976,,12228,,13936
data/rollernet/rollernet_extractVertices_143.txt,50,258762,9976,,12444,,14185
data/rollernet/rollernet_extractVertices_119.txt,50,256488,9976,,12527,,14206
data/rollernet/rollernet_extractVertices_126.txt,50,253997,9871,,12539,,14265
data/rollernet/rollernet_extractVertices_169.txt,50,253693,9976,,12377,,14046
data/rollernet/rollernet_extractVertices_177.txt,50,262851,9976,,12591,,14465
data/rollernet/rollernet_extractVertices_153.txt,50,283669,9976,,13235,,15206
data/rollernet/rollernet_extractVertices_120.txt,50,273021,9974,,12928,,14860
data/rollernet/rollernet_extractVertices_106.txt,50,258889,9976,,12555,,14346
data/rollernet/rollernet_extractVertices_184.txt,50,247819,9976,,12213,,13917
data/rollernet/rollernet_extractVertices_110.txt,50,274220,9976,,12859,,14853
data/rollernet/rollernet_extractVertices_147.txt,50,259538,9976,,12516,,14289
data/rollernet/rollernet_extractVertices_173.txt,50,254860,9976,,12459,,14210
data/rollernet/rollernet_extractVertices_134.txt,50,262459,9976,,12705,,14314
data/rollernet/rollernet_extractVertices_170.txt,50,258331,9976,,12742,,14483
data/rollernet/rollernet_extractVertices_158.txt,50,277476,9976,,12964,,14799
data/rollernet/rollernet_extractVertices_167.txt,50,268922,9976,,12733,,14563
data/rollernet/rollernet_extractVertices_127.txt,50,258928,9976,,12617,,14320
data/rollernet/rollernet_extractVertices_117.txt,50,265058,9976,,12576,,14347
data/rollernet/rollernet_extractVertices_121.txt,50,244928,9976,,12049,,13686
data/rollernet/rollernet_extractVertices_156.txt,50,265558,9976,,12768,,14835
data/rollernet/rollernet_extractVertices_129.txt,50,249582,9976,,12376,,14201
data/rollernet/rollernet_extractVertices_152.txt,50,270949,9869,,12926,,14802
data/rollernet/rollernet_extractVertices_194.txt,50,275405,9903,,13030,,14996
data/rollernet/rollernet_extractVertices_193.txt,50,245880,9976,,12411,,14044
data/rollernet/rollernet_extractVertices_186.txt,50,256784,9937,,12445,,14135
data/rollernet/rollernet_extractVertices_140.txt,50,252710,9903,,12346,,14107
data/rollernet/rollernet_extractVertices_141.txt,50,257836,9871,,12613,,14655
data/rollernet/rollernet_extractVertices_157.txt,50,258613,9976,,12486,,14295
data/rollernet/rollernet_extractVertices_179.txt,50,273369,9976,,12835,,14767
data/rollernet/rollernet_extractVertices_128.txt,50,273380,9869,,12861,,14698
data/rollernet/rollernet_extractVertices_174.txt,50,247764,9976,,12301,,13948
data/rollernet/rollernet_extractVertices_182.txt,50,245194,9976,,12177,,13980
data/rollernet/rollernet_extractVertices_142.txt,50,281662,9871,,13026,,14935
data/rollernet/rollernet_extractVertices_107.txt,50,240215,9976,,12060,,13787
data/rollernet/rollernet_extractVertices_125.txt,50,250274,9976,,12334,,14274
data/rollernet/rollernet_extractVertices_150.txt,50,260461,9939,,12612,,14330
data/rollernet/rollernet_extractVertices_111.txt,50,263969,9974,,12702,,14465
data/rollernet/rollernet_extractVertices_122.txt,50,265379,9901,,12716,,14476
data/rollernet/rollernet_extractVertices_103.txt,50,270503,9976,,13075,,14758
data/rollernet/rollernet_extractVertices_154.txt,50,274695,9976,,12827,,14768
data/rollernet/rollernet_extractVertices_135.txt,50,252535,9903,,12639,,14002
data/rollernet/rollernet_extractVertices_190.txt,50,266594,9903,,12759,,14486
data/rollernet/rollernet_extractVertices_181.txt,50,251990,9974,,12383,,14096
data/rollernet/rollernet_extractVertices_102.txt,50,245223,9976,,12319,,13932
data/rollernet/rollernet_extractVertices_114.txt,50,266171,9871,,12707,,14533
data/rollernet/rollernet_extractVertices_192.txt,50,244987,9901,,12285,,13933
data/rollernet/rollernet_extractVertices_180.txt,50,259992,9976,,12590,,14248
data/rollernet/rollernet_extractVertices_133.txt,50,266970,9976,,12778,,14663
data/rollernet/rollernet_extractVertices_131.txt,50,249736,9976,,12296,,14045
data/rollernet/rollernet_extractVertices_159.txt,50,262799,9976,,12599,,14466
data/rollernet/rollernet_extractVertices_178.txt,50,257606,9976,,12668,,14340
data/rollernet/rollernet_extractVertices_109.txt,50,257554,9976,,12490,,14237
data/rollernet/rollernet_extractVertices_100.txt,50,264675,9973,,12778,,14485
data/rollernet/rollernet_extractTimespan_178.txt,62,351990,7999,,30963,,35931
data/rollernet/rollernet_extractTimespan_98.txt,62,215203,4999,,34914,,41917
data/rollernet/rollernet_extractTimespan_194.txt,62,342802,7999,,30330,,36264
data/rollernet/rollernet_extractTimespan_163.txt,62,355017,7999,,30731,,37123
data/rollernet/rollernet_extractTimespan_146.txt,62,354794,7999,,30829,,36872
data/rollernet/rollernet_extractTimespan_6.txt,62,213096,4999,,34363,,41210
data/rollernet/rollernet_extractEdges_54.txt,62,100000,9976,,24915,,28931
data/rollernet/rollernet_extractTimespan_82.txt,62,212607,4999,,27603,,33211
data/rollernet/rollernet_extractEdges_47.txt,62,100000,9974,,24436,,28415
data/rollernet/rollernet_extractEdges_35.txt,62,100000,9976,,24434,,28558
data/rollernet/rollernet_extractEdges_23.txt,62,100000,9976,,24313,,28370
data/rollernet/rollernet_extractTimespan_26.txt,62,234516,4999,,29787,,35633
data/rollernet/rollernet_extractEdges_167.txt,62,200000,9976,,25853,,30007
data/rollernet/rollernet_extractTimespan_67.txt,62,213221,4999,,34575,,41155
data/rollernet/rollernet_extractEdges_36.txt,62,100000,9976,,24297,,28088
data/rollernet/rollernet_extractEdges_15.txt,62,100000,9976,,24279,,28587
data/rollernet/rollernet_extractTimespan_17.txt,62,233447,4999,,27131,,32668
